dataset,mr,mrr,hits@1,hits@3,hits@10,hits@10_50
Metafam,9.894021987915039,0.44950661063194275,0.2771739065647125,0.54347825050354,0.85326087474823,0.9937672019004822
Metafam,9.894021987915039,0.44950661063194275,0.2771739065647125,0.54347825050354,0.85326087474823,0.9937672019004822
Metafam,9.894021987915039,0.44950661063194275,0.2771739065647125,0.54347825050354,0.85326087474823,0.9937672019004822
Metafam,9.894021987915039,0.44950661063194275,0.2771739065647125,0.54347825050354,0.85326087474823,0.9937672019004822
Metafam,9.894021987915039,0.44950661063194275,0.2771739065647125,0.54347825050354,0.85326087474823,0.9937672019004822
