dataset,mr-tail,mrr-tail,hits@1-tail,hits@3-tail,hits@10-tail,hits@10_50-tail
CoDExSmall,6.3572211265563965,0.6492393612861633,0.5262582302093506,0.7275711297988892,0.8807439804077148,0.9991178512573242
CoDExSmall,6.3572211265563965,0.6492393612861633,0.5262582302093506,0.7275711297988892,0.8807439804077148,0.9991178512573242
CoDExSmall,6.3572211265563965,0.6492393612861633,0.5262582302093506,0.7275711297988892,0.8807439804077148,0.9991178512573242
CoDExSmall,6.3572211265563965,0.6492393612861633,0.5262582302093506,0.7275711297988892,0.8807439804077148,0.9991178512573242
CoDExSmall,6.3572211265563965,0.6492393612861633,0.5262582302093506,0.7275711297988892,0.8807439804077148,0.9991178512573242
