dataset,mr-tail,mrr-tail,hits@1-tail,hits@3-tail,hits@10-tail,hits@10_50-tail
CoDExSmall,6.521882057189941,0.640496015548706,0.5098468065261841,0.7215536236763,0.886761486530304,0.998690664768219
CoDExSmall,6.521882057189941,0.640496015548706,0.5098468065261841,0.7215536236763,0.886761486530304,0.998690664768219
CoDExSmall,6.521882057189941,0.640496015548706,0.5098468065261841,0.7215536236763,0.886761486530304,0.998690664768219
CoDExSmall,6.521882057189941,0.640496015548706,0.5098468065261841,0.7215536236763,0.886761486530304,0.998690664768219
CoDExSmall,6.521882057189941,0.640496015548706,0.5098468065261841,0.7215536236763,0.886761486530304,0.998690664768219
